ASVID	Taxon	ScientificName_unique
9097fcc892eee96c6884654ba3f7bfcf	d__Bacteria; p__Armatimonadota; c__Fimbriimonadia; o__Fimbriimonadales; f__Fimbriimonadaceae; g__Fimbriimonadaceae	g__Fimbriimonadaceae_unknown
8198ce2302f9d5cf2f275a20bd44c64e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	g__Flavobacterium_unknown.10
593350aa0461a388ce7d57e3c50adbc2	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Williamsia	g__Williamsia_unknown.1
7e2bed111495efa13b763e760990ec27	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium	g__Sphingobacterium_unknown.4
c757f785120c24f3555c5208be80435a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae	f__Acetobacteraceae_unknown
ca5fe8f17806a51abe48c4e5151da708	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__uncultured; s__uncultured_Alphaproteobacteria	f__Sphingomonadaceae_isolate
f0453f5d989e77e09b671267d1d9afff	d__Bacteria; p__Deinococcota; c__Deinococci; o__Thermales; f__Thermaceae; g__Thermus; s__Thermus_thermophilus	s__Thermus_thermophilus.5
d4851c86a5a12cc890e62845b23051ad	d__Bacteria; p__Armatimonadota; c__Chthonomonadetes; o__Chthonomonadales; f__Chthonomonadaceae; g__Chthonomonas; s__uncultured_Armatimonadetes	g__Chthonomonas_isolate
9ce7e697367499c26f59258e4719af51	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured; s__uncultured_bacterium	f__Cyclobacteriaceae_isolate
39a738a364c76c307f2a5a92876693b8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__uncultured	f__Microscillaceae_isolate_unknown
297d2c85f6e70c96017cbe2d606276fd	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Vagococcaceae; g__Vagococcus	g__Vagococcus_unknown
547b78057390d8dd87e029218928ab3c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Devosia	g__Devosia_unknown
22be8acce8891ff61cfedb16ec8b0d89	d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia; o__Lineage_IV; f__Lineage_IV; g__Lineage_IV; s__uncultured_Elusimicrobia	g__Lineage_IV_isolate
041fafd23c57163c58b13a275efcb849	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__metagenome	g__Gemmata_isolate
4f31fc43bb2ba611fa37c25e788fecf7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter	g__Ramlibacter_unknown
643078f0284faa2290e9c14697d29c4d	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	f__Planococcaceae_unknown.2
453cf07d3e96e304f23fbde7b355fe70	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae	f__Microbacteriaceae_unknown.1
1e2b682c74ce68157fbea529090f8794	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Parcubacteria; f__Parcubacteria; g__Parcubacteria; s__uncultured_Parcubacteria	g__Parcubacteria_isolate.1
d3530350480a2196e24a004fa0027558	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	f__Comamonadaceae_unknown.35
9f7c0cb27c859c26e53ceb1b2ba76908	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_9; s__uncultured_bacterium	g__Clostridium_sensu_stricto_9_isolate.1
6161a6ad10721ba5d69fe0b7640a7138	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Taibaiella	g__Taibaiella_unknown.2
54f3b5bd9b3a7053d576f98b0c0b1fb6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	g__Pseudomonas_unknown.40
b5da70304926e3dcc581fce312054d02	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Parcubacteria; f__Parcubacteria; g__Parcubacteria; s__uncultured_bacterium	g__Parcubacteria_isolate.13
d91281b213071387f24214ad00f818d0	d__Bacteria; p__Chloroflexi; c__KD4-96; o__KD4-96; f__KD4-96; g__KD4-96	g__KD4-96_unknown.1
99c7f85fc9ace254554faaba8bb5f163	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	g__Flavobacterium_unknown.13
a1b2b1e570d1630b06193d403b489e03	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	g__Flavobacterium_unknown.51
86503204f2ee90127aa409e4309896a7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	g__Stenotrophomonas_unknown.12
60828e70a7f4f35c0badbbf562c86621	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus_halodurans	s__Bacillus_halodurans
798a80449a628241384936c6a1cdd6e8	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Adlerbacteria; f__Candidatus_Adlerbacteria; g__Candidatus_Adlerbacteria; s__uncultured_bacterium	g__Candidatus_Adlerbacteria_isolate
0f53352fb818bd79fede425db2944d14	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Polynucleobacter	g__Polynucleobacter_unknown
eb9fa8e001dabcbc9711f7fba9e75097	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__uncultured; s__uncultured_bacterium	f__Gemmataceae_isolate.1
723c85f9bef217d3210d10b64690aeb5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__Aquicella	g__Aquicella_unknown
11d3f2b689f394bd7a19819d36b3841b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium	g__Chryseobacterium_unknown.1
1d9ac519c5f00e912195adab4ae8cd10	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	g__Flavobacterium_unknown.5
acebaf0e1d8b741c8a7b36c5bf093863	d__Bacteria; p__Deinococcota; c__Deinococci; o__Thermales; f__Thermaceae; g__Thermus; s__Thermus_thermophilus	s__Thermus_thermophilus.2
b8c545c99dea06d010eb0bf2c6572d1c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	g__Bacillus_unknown.39
7925257022d68a1fba021cf3e9317ef6	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Methylacidiphilales; f__Methylacidiphilaceae; g__uncultured; s__candidate_division	s__candidate_division
